Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,450 Alaskan Garage,450 Alaskan Way,,Seattle,WA,98104,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5987016,-122.3351902,2023-11-09,195292,2023-11-09 23:58:57 UTC,,,,2021-09-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Renton, WA #4627",275 Rainer Ave S,,Renton,WA,98056,,800-663-5633,T,2023-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.4778301,-122.2162815,2023-11-10,195293,2023-11-10 00:02:01 UTC,,,,2011-11-24,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Comfort Inn & Suites  - 401 East,401 East 13th Street,,Vancouver,WA,98660,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6304919,-122.6676833,2023-11-10,195297,2023-11-10 00:04:13 UTC,,,,2016-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,192nd West Lofts,2220 Southeast 192nd Avenue,$2.00 per hour. This rate is charged as long as the vehicle is connected to the station.,Camas,WA,98607,,800-663-5633,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,45.6040109,-122.4757978,2023-11-10,195386,2023-11-10 00:01:40 UTC,,,,2019-05-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,City Hall,625 S College Ave,,College Place,WA,99324,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,46.0427838,-118.3869759,2023-11-10,195412,2023-11-10 00:02:13 UTC,,,,2020-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Plaza East,11100 Northeast 8th Street,,Bellevue,WA,98004,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6177789,-122.1915562,2023-11-10,195413,2023-11-10 00:03:41 UTC,,,,2021-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$1.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Port of Seattle, Fishermen\'s Terminal, West Wall BLDG",4005 20th Avenue West,"Member pricing begins at $1.25/hour for first 4 hoursPublic pricing begins at $1.75/hour for first 2 hours",Seattle,WA,98199,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.65588110993,-122.38276327302,2023-11-09,195414,2023-11-09 23:58:54 UTC,,,,2017-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$4.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,531613 - 1000-1100 Dexter Avenue N,1000 Dexter Avenue North,Public hours are M-F 6 am -9pm.,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6283848,-122.3418983,2023-11-09,195415,2023-11-09 23:58:56 UTC,,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$15.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Sidneysea LLC | Brazil,400 9th Avenue North,,Seattle,WA,98109,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6228746,-122.3394194,2023-11-10,195416,2023-11-10 00:01:44 UTC,,,,2021-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Gateway Transit Center,123 East Front Street,,Port Angeles,WA,98362,,800-663-5633,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,48.1197291,-123.4322999,2023-11-09,195417,2023-11-09 23:58:52 UTC,,,,2017-09-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,$1.50-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,Olympic National Park,,,,false
ELEC,505 First Garage,505 1st Avenue South,,Seattle,WA,98104,,800-663-5633,E,,Public,24 hours daily,,,,,,15,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5974244,-122.3347174,2023-11-09,195418,2023-11-09 23:58:56 UTC,,,,2021-09-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Valley Supply - Puyallup,516 Valley Avenue NE,,Puyallup,WA,98372,,800-663-5633,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.204923,-122.28824500000002,2023-11-10,195419,2023-11-10 00:02:32 UTC,,,,2011-10-22,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Canyon Park Office Center,22232 17th Avenue Southeast,,Bothell,WA,98021,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7953945,-122.2116571,2023-11-10,195495,2023-11-10 00:01:09 UTC,,,,2018-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,1007 Stewart Street/ service decline,1007 Stewart Street,,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6163395,-122.3330877,2023-11-10,195496,2023-11-10 00:00:34 UTC,,,,2016-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,"531603: 701 Pike Street (Seattle), LLC",701 Pike Street,Additional garage fees apply.,Seattle,WA,98101,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6035183,-122.3329014,2023-11-09,195497,2023-11-09 23:58:57 UTC,,,,2018-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Starbucks Center Main Parking Lot,2401 Utah Avenue South,,Seattle,WA,98134,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.581142,-122.3357333,2023-11-10,195498,2023-11-10 00:03:46 UTC,,,,2021-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00-$2.25/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,La Quinta Burlington,1670 S. Burlington Blvd,,Burlington,WA,98233,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,48.454081,-122.334149,2023-11-10,195545,2023-11-10 00:03:09 UTC,,,,2018-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.20/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false
ELEC,LQ Maryville,11430 38th Drive Northeast,,Marysville,WA,98271,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,48.09885,-122.17922,2023-11-10,195546,2023-11-10 00:02:46 UTC,,,,2020-02-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,The Corydon,"5101 25th Ave NE,",Garage Entrance located at back of building off Ravenna Place NE.,Seattle,WA,98105,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.618848,-122.3467506,2023-11-10,195549,2023-11-10 00:02:43 UTC,,,,2019-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Waterfront Place,1011 Western Avenue,,Seattle,WA,98104,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6044756,-122.3378981,2023-11-10,195550,2023-11-10 00:03:16 UTC,,,,2019-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Seattle, WA #4898",6330 35th Ave SW,,Seattle,WA,98126,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.5454638,-122.3764102,2023-11-10,195552,2023-11-10 00:01:59 UTC,,,,2011-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Lake Crescent Lodge,416 Lake Crescent Road,,Port Angeles,WA,98363,,800-663-5633,T,2023-02-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,48.0570862,-123.802239,2023-11-09,195554,2023-11-09 23:58:25 UTC,,,,2017-09-19,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,Olympic National Park,,,,false
ELEC,531609 : Pierce County Annex,2401 South 35th Street,,Tacoma,WA,98409,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.228303734615,-122.46755358955,2023-11-09,195555,2023-11-10 00:00:04 UTC,,,,2019-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Columbia Center Building,1115 SE 164th Avenue,Chargers are for customers only.||,Vancouver,WA,98683,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,45.613275,-122.50409,2023-11-10,195716,2023-11-10 00:02:25 UTC,,,,2021-09-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Quillayute River Resort,473 Mora Rd,,Forks,WA,98331,,360-374-7447,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.9148059463057,-124.544494766543,2023-06-12,196041,2023-06-12 16:56:16 UTC,P,,,2021-09-11,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free for guests; $10 per session for non-guests,,,,,,,,,,false,,,,,,,,LD,false
ELEC,EZstop Kalama Waterfront,215 N Hendrickson Dr,,Kalama,WA,98625,,503-257-6111,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,Non-Networked,,GPS,46.0039829278164,-122.845311463165,2023-06-12,196042,2023-06-12 16:56:16 UTC,P,,,2021-09-11,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARK,,,,,,,$0.50 per session + $0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Crescent Point Apartments,4907 Dunham Drive,,Olympia,WA,98501,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.0027896,-122.8474706,2023-11-10,196337,2023-11-10 00:04:17 UTC,,,,2021-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50-$2.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,COLLEGE HALL CROSBY HOUSE,508 E Sharp Ave,,Spokane,WA,99258,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.669317,-117.402327,2023-11-10,196377,2023-11-10 00:48:11 UTC,,,,2021-09-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPS FACILITIES BROWNS POINTE 2,1526 51st St NE,,Tacoma,WA,98422,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.30283,-122.424971,2023-11-10,196578,2023-11-10 00:46:09 UTC,,,,2021-10-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Schoolhouse District,13205 NE 175th St.,All chargers are on P2||,Woodinville,WA,98072,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7534858,-122.1629554,2023-11-09,197049,2023-11-09 23:59:51 UTC,,,,2021-10-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Geo Apartments,17990 Midvale Avenue North,,Shoreline,WA,98133,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7592911,-122.3448427,2023-11-10,197153,2023-11-10 00:03:50 UTC,,,,2020-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 1109 E. Yelm Ave,1109 E. Yelm Ave,,Yelm,WA,98597,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,46.934055045,-122.593947986,2023-11-10,197426,2023-11-10 01:23:12 UTC,,,,2021-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Safeway 500 Cleveland,500 Cleveland,,Tumwater,WA,98501,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.018706,-122.8976885,2023-11-10,197427,2023-11-10 01:21:31 UTC,,,,2021-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Meridian Town Center,13308 Meridian Ave E.,,Puyallup,WA,98373,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.135190354,-122.294424858,2023-11-10,197428,2023-11-10 01:21:11 UTC,,,,2021-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,IBEW Local 191,306 Anderson Rd,,Mt. Vernon,WA,98273,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,48.3990120273125,-122.333582969284,2023-08-10,197436,2023-08-10 16:58:49 UTC,P,,,2021-10-04,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Hampton Inn & Suites Portland/Vancouver,315 SE Olympia Dr,,Vancouver,WA,98684,,360-891-3000,E,,Public - Credit card at all times,24 hours daily; guests only,A D Debit M V,,,,,1,,,Non-Networked,,GPS,45.618949,-122.525453,2023-07-11,197438,2023-07-11 18:28:56 UTC,P,,,2021-10-04,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Providence Regional Medical Center Everett,1717 13th Street,,Everett,WA,98201,,800-663-5633,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,48.00101,-122.2061313,2023-11-10,197638,2023-11-10 00:03:51 UTC,,,,2020-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 1302 S 38th,1302 South 38th Street,,Tacoma,WA,98408,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.222542058,-122.451572702,2023-11-10,197721,2023-11-10 01:21:18 UTC,,,,2021-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Safeway 2411 North Proctor,2411 North Proctor,,Tacoma,WA,98406,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.269919942,-122.488110764,2023-11-10,197722,2023-11-10 01:22:09 UTC,,,,2021-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Westgate North,2637 North Pearl Street,,Tacoma,WA,98407,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.272625257,-122.514344349,2023-11-10,197723,2023-11-10 01:23:07 UTC,,,,2021-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Lakeview Place,1119 13th Street,,Snohomish,WA,98290,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.926042415,-122.09600399,2023-11-10,197724,2023-11-10 01:21:34 UTC,,,,2021-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Hoh Valley Cabins,5843 Upper Hoh Rd,,Forks,WA,98331,,,E,,Public - Credit card at all times,24 hours daily; guests only,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.8176852900045,-124.151851571593,2023-07-11,197726,2023-07-11 18:28:56 UTC,P,,,2021-10-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAMPGROUND,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,Hobuck Beach Resorts South,2726 Makah Passage,,Neah Bay,WA,98357,,360-645-2339,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,48.3331786074504,-124.660029250436,2023-09-14,197727,2023-09-14 14:01:49 UTC,P,,,2021-10-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAMPGROUND,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,KING COUNTY WTD BRIGHTWATER - 1,22503 WA-9,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793213,-122.14057,2023-11-10,197830,2023-11-10 00:46:53 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KING COUNTY WTD BRIGHTWATER - 2,22503 WA-9,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793168,-122.140579,2023-11-10,197831,2023-11-10 00:46:53 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KING COUNTY WTD BRIGHTWATER - 4,22503 WA-9,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793094,-122.140577,2023-11-10,197832,2023-11-10 00:46:53 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KING COUNTY WTD BRIGHTWATER - 3,22503 WA-9,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.793124,-122.140598,2023-11-10,197833,2023-11-10 00:46:53 UTC,,,,2021-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RADIATE 4000 RADIATE 1,15808 Bear Creek Pkwy,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.673795,-122.128859,2023-11-10,197922,2023-11-10 00:46:22 UTC,,,,2021-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RADIATE 4000 RADIATE 2,15808 Bear Creek Pkwy,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.673824,-122.128893,2023-11-10,197923,2023-11-10 00:46:22 UTC,,,,2021-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 10,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621409,-122.353711,2023-11-10,198135,2023-11-10 00:48:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 4,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621311,-122.353622,2023-11-10,198136,2023-11-10 00:48:28 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 3,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621313,-122.353652,2023-11-10,198142,2023-11-10 00:48:54 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 12,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621413,-122.353638,2023-11-10,198143,2023-11-10 00:48:54 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 8,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621376,-122.353648,2023-11-10,198144,2023-11-10 00:48:54 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 11,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621411,-122.353676,2023-11-10,198145,2023-11-10 00:48:54 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 1,305 Thomas St,,Seattle,WA,98109,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62131,-122.353703,2023-11-10,198146,2023-11-10 00:48:55 UTC,,,,2021-10-23,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 5,305 Thomas St,,Seattle,WA,98109,,888-758-4389,T,2023-11-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621312,-122.353589,2023-11-10,198147,2023-11-10 00:48:55 UTC,,,,2021-10-23,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 7,305 Thomas St,,Seattle,WA,98109,,888-758-4389,T,2023-11-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621377,-122.353675,2023-11-10,198148,2023-11-10 00:48:55 UTC,,,,2021-10-23,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CPA STATION 6,305 Thomas St,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621377,-122.353708,2023-11-10,198149,2023-11-10 00:48:55 UTC,,,,2021-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
